Date,IPO_Name,Issue_Size(crores),QIB,HNI,RII,Total,Offer Price,List Price,Listing Gain,CMP(BSE),CMP(NSE),Current Gains,month,quarter,year,target,qib_to_rii_ratio,hni_to_rii_ratio,institutional_dominance,log_issue_size,log_qib,log_hni,log_rii,price_bucket,nifty_5d_return
2022-12-08,Dharmaj Crop Guard Limited,251.09,48.21,52.29,21.53,35.49,237,266.0,12.24,319.5,321.0,34.81,12,4,2022,1,2.23816155988858,2.427576601671309,1.3580281690140843,5.529786166608236,3.896096854877887,3.975748696308691,3.114847754444153,mid,-1.3395348837209302
2022-11-24,Keystone Realtors Limited,635.0,3.84,3.03,0.53,2.01,541,555.0,2.59,603.75,609.0,11.6,11,4,2022,1,7.111111111111111,5.611111111111111,1.900990099009901,6.455198563340122,1.5769147207285403,1.3937663759585914,0.4252677354043441,premium,-0.4178521960584437
2022-11-23,Inox Green Energy Limited,740.0,1.05,0.47,4.7,1.55,65,60.5,-6.92,160.0,160.73,146.15,11,4,2022,0,0.2229299363057325,0.0997876857749469,0.6730769230769231,6.608000625296087,0.7178397931503169,0.3852624007906449,1.7404661748405046,cheap,-0.8987197929584528
2022-11-22,Kaynes Technology India Limited,857.82,98.47,21.21,4.1,34.16,587,775.0,32.03,5855.85,5865.0,897.59,11,4,2022,1,23.95863746958637,5.16058394160584,2.881767632426105,6.755559354042727,4.599856091164322,3.100542637906336,1.62924053973028,premium,-1.3228597254180163
2022-11-21,Archean Chemical Industries Limited,1462.31,48.91,14.9,9.96,32.23,407,449.0,10.32,625.0,626.55,53.56,11,4,2022,1,4.905717151454362,1.4944834503510531,1.517059553349876,7.288456271943683,3.9102213834815176,2.766319109226186,2.394252281519869,expensive,-0.117299490384436
2022-11-21,Five Star Business Finance Limited,1588.51,1.77,0.61,0.11,0.7,474,449.95,-5.07,575.9,577.45,21.5,11,4,2022,0,14.75,5.083333333333333,2.492957746478873,7.371181071617635,1.0188473201992472,0.4762341789963716,0.1043600153242427,expensive,-0.117299490384436
2022-11-16,Bikaji Foods International Limited,880.85,80.63,7.1,4.77,26.67,300,321.15,7.05,725.95,724.35,141.98,11,4,2022,1,16.868200836820083,1.485355648535565,3.022113943028485,6.782021973516374,4.402196841463264,2.091864061678393,1.7526720805200082,expensive,1.3570545278680397
2022-11-16,Global Health Limited,2205.57,28.64,4.02,0.88,9.58,336,398.15,18.5,1380.9,1383.0,310.98,11,4,2022,1,32.17977528089887,4.516853932584269,2.986444212721585,7.69919455265688,3.389124800427886,1.6134299337036375,0.6312717768418579,expensive,1.3570545278680397
2022-11-15,Fusion Finance Ltd,1103.99,8.59,1.38,0.51,2.95,368,360.5,-2.04,154.05,153.26,-58.14,11,4,2022,0,16.51923076923077,2.6538461538461537,2.902027027027027,7.007591564137148,2.2607208888953467,0.8671004876833833,0.412109650826833,expensive,0.6941218051737832
2022-11-11,DCX Systems Ltd,500.0,84.32,43.97,61.77,69.79,207,286.25,38.29,251.75,251.8,21.62,11,4,2022,1,1.3648429912593072,0.7117190029135643,1.2080229226361028,6.2166061010848646,4.44640889360315,3.805995600782616,4.13947725232944,mid,-0.1357137772203819
2022-10-20,Tracxn Technologies,309.38,1.66,0.23,2.39,0.71,80,83.0,3.75,52.81,52.85,-33.99,10,4,2022,1,0.6916666666666667,0.0958333333333333,2.305555555555556,5.737797353243479,0.9783261227936076,0.2070141693843261,1.220829921392359,cheap,2.926355705954544
2022-10-17,Electronics Mart India,500.0,169.54,63.59,19.72,71.93,59,89.4,51.53,119.4,119.28,102.37,10,4,2022,1,8.593005575266092,3.2230106436898125,2.3566861273283286,6.2166061010848646,5.138969873313903,4.168059600044382,3.031099417391282,cheap,-0.3207515877849312
2022-09-26,Harsha Engineers,755.0,178.26,40.36,12.44,47.19,330,444.0,34.55,415.0,414.8,25.76,9,3,2022,1,14.318072289156628,3.2417670682730924,3.776694915254237,6.628041376179533,5.188837265929216,3.7223142302001735,2.598235335095004,expensive,-1.6734548120983417
2022-09-15,Tamilnad Mercantile,807.84,1.62,2.94,6.48,2.86,510,510.0,0.0,429.5,429.0,-15.78,9,3,2022,0,0.2496147919876733,0.4530046224961479,0.564459930313589,6.6956011224675285,0.9631743177730056,1.3711807233098423,2.012232791986386,premium,1.1517662757216096
2022-09-06,Dreamfolks Services,562.1,70.53,37.66,43.66,56.68,326,505.0,54.91,143.9,144.48,-55.86,9,3,2022,1,1.6150675520952602,0.862376917792535,1.2441347680366908,6.333457232260573,4.270116942120293,3.654805473780185,3.799078246412012,expensive,2.038366666835887
2022-08-26,Syrma SGS Technologies,840.13,87.56,7.13,2.84,15.59,220,262.0,19.09,699.0,701.55,217.73,8,3,2022,1,30.722807017543865,2.5017543859649125,5.612820512820513,6.73474622591049,4.4836802884003815,2.0955609235597192,1.3454723665996355,mid,-1.3289448706524605
2022-06-03,Aether Industries,808.04,17.57,1.33,0.59,2.91,642,706.15,9.99,731.45,731.4,13.93,6,2,2022,1,29.28333333333333,2.216666666666667,6.017123287671233,6.695848359593915,2.9215473753646144,0.8458682675776092,0.4637340162321401,premium,1.6850673837642234
2022-06-01,eMudhra Ltd,412.79,4.05,1.28,2.61,2.72,256,271.0,5.86,762.0,762.0,197.66,6,2,2022,1,1.545801526717557,0.4885496183206108,1.4835164835164834,6.025358598755538,1.6193882432872684,0.8241754429663494,1.2837077723447896,mid,3.48657154945282
2022-05-30,Ethos Limited,402.26,1.06,0.76,0.32,0.61,878,830.0,-5.47,2781.25,2787.1,216.77,5,2,2022,0,3.212121212121212,2.3030303030303028,1.7096774193548387,5.99958151520993,0.7227059828014898,0.5653138090500605,0.2776317365982795,premium,0.8495377548813519
2022-05-27,Paradeep Phosphates Limited,1501.73,3.01,0.32,0.8,0.83,42,43.55,3.69,218.45,217.73,420.12,5,2,2022,1,3.716049382716049,0.3950617283950617,3.583333333333333,7.315038732897085,1.3887912413184778,0.2776317365982795,0.5877866649021191,cheap,-0.5901826658096658
2022-05-24,Venus Pipes & Tubes Limited,165.42,12.02,6.59,11.12,8.69,326,335.0,2.76,1356.0,1351.2,315.95,5,2,2022,1,1.0799640610961363,0.5920934411500449,1.3816091954022989,5.114514713472284,2.566486636780424,2.0268315914075385,2.494856980641168,expensive,-0.27430215268029
2022-05-24,Delhivery Limited,5235.0,2.66,0.27,0.31,0.39,487,493.0,1.23,464.9,465.45,-4.54,5,2,2022,1,8.3125,0.84375,6.65,8.56331312702979,1.297463147413275,0.2390169004704999,0.2700271372130601,expensive,-0.27430215268029
2022-05-20,Prudent Corporate Advisory Services Limited,537.94,1.26,0.74,0.61,0.81,630,660.0,4.76,2665.65,2683.7,323.12,5,2,2022,1,2.032258064516129,1.1935483870967742,1.5365853658536583,6.289604247458597,0.8153648132841945,0.5538851132264376,0.4762341789963716,premium,0.1726634161095512
2022-05-17,Life Insurance Corporation of India (LIC),20557.2,2.83,1.39,1.14,1.64,949,867.2,-8.62,918.7,918.2,-3.19,5,2,2022,0,2.460869565217392,1.208695652173913,1.715151515151515,9.931015167098364,1.3428648031925547,0.8712933659434193,0.76080582903376,premium,-2.449191996228941
2022-05-10,Rainbow Children’s Medicare Limited,1580.85,38.9,1.37,0.7,5.25,542,506.0,-6.64,1534.9,1534.2,183.19,5,2,2022,0,54.7887323943662,1.9295774647887327,7.395437262357414,7.366350327144476,3.686376323895818,0.8628899551470398,0.5306282510621704,premium,-4.494964687994422
2022-05-09,Campus Activewear (India) Limited,1399.6,152.04,10.68,4.73,28.55,292,355.0,21.58,260.6,260.15,-10.75,5,2,2022,1,32.075949367088604,2.2531645569620253,5.323529411764706,7.244655995221417,5.030699325131997,2.457877977400081,1.7457155307266483,expensive,-4.042091674464678
2022-04-13,Hariom Pipe Industries Limited,130.05,1.91,2.68,6.92,3.57,153,214.0,39.87,513.3,514.15,235.49,4,2,2022,1,0.2756132756132756,0.3867243867243867,0.5335195530726258,4.875578929769415,1.0681530811834012,1.3029127521808397,2.069391205826334,mid,-1.5574744746842808
2022-04-11,Veranda Learning Solutions Limited,200.0,2.02,2.09,5.68,2.24,137,157.0,14.6,228.75,228.5,66.97,4,2,2022,1,0.3550087873462215,0.367311072056239,0.8977777777777778,5.303304908059076,1.1052568313867783,1.128171090909654,1.8991179875485544,mid,-1.490305291127959
2022-04-07,Uma Exports Limited,60.0,2.81,0.94,6.28,4.64,68,80.0,17.65,46.25,46.17,-31.99,4,2,2022,1,0.4467408585055644,0.149443561208267,0.6043010752688173,4.110873864173311,1.3376291891386096,0.6626879730752367,1.9851308622085944,cheap,1.9633856231838416
2022-04-08,Patanjali Foods Limited (formerly Ruchi Soya Industries Limited),4300.0,2.2,11.75,0.9,3.6,650,850.0,30.77,1811.9,1806.5,178.75,4,2,2022,1,2.417582417582418,12.912087912087912,0.6094182825484765,8.366602832783736,1.1631508098056809,2.545531271604435,0.6418538861723948,premium,-0.1748593774696676
2022-02-16,Vedant Fashions Limited,3149.19,7.49,1.07,0.39,2.57,866,936.0,8.08,741.95,740.2,-14.32,2,1,2022,1,18.725,2.675,2.903100775193799,8.055218047460972,2.138889000323256,0.7275486072772778,0.3293037471426004,premium,-0.6376135635923684
2022-02-08,AWL Agri Business Limited (formerly Adani Wilmar Limited),3600.0,5.73,56.3,3.92,17.37,230,221.0,-3.91,254.0,254.2,10.43,2,1,2022,0,1.4580152671755728,14.325699745547077,0.3296892980437284,8.188966863648876,1.9065751436566365,4.048300623720694,1.5933085305042167,mid,-2.066638835017696
2022-01-31,AGS Transact Technologies Limited,680.0,2.68,25.61,3.08,7.79,175,176.0,0.57,5.22,5.3,-97.02,1,1,2022,1,0.8673139158576053,8.288025889967638,0.3435897435897436,6.523562306149512,1.3029127521808397,3.281287084989598,1.4060969884160703,mid,-2.924429663432772
2021-12-31,CMS Info Systems Limited,1100.0,1.98,1.45,2.15,1.95,216,218.5,1.16,437.65,438.0,102.62,12,4,2021,1,0.9166666666666669,0.6712962962962964,1.010204081632653,7.00397413672268,1.091923300517313,0.8960880245566356,1.1474024528375415,mid,1.1773827464529885
2021-12-28,Supriya Lifescience Limited,700.0,31.83,161.22,56.01,71.51,274,425.0,55.11,656.85,656.45,139.73,12,4,2021,1,0.5681899321670832,2.877900749732239,0.4450503355704697,6.55250788703459,3.4913427315135013,5.088953438642199,4.043226691043491,expensive,1.8806464667639105
2021-12-27,HP Adhesives Limited,125.96,1.82,19.04,81.24,20.96,274,319.0,16.42,46.0,46.16,-83.21,12,4,2021,1,0.0224,0.2343384615384615,0.0867906533142584,4.843872076218154,1.0367368849500225,2.997730276216664,4.409641801706855,expensive,2.344685868521255
2021-12-24,Data Patterns (India) Limited,588.22,190.86,254.22,23.14,119.62,585,864.0,47.69,2523.15,2525.0,331.31,12,4,2021,1,8.244492440604752,10.981425485961122,1.5954192092284545,6.3787996283436765,5.256765939389801,5.54212591830583,3.1838702156693857,premium,0.5145679452998027
2021-12-23,MedPlus Health Services Limited,1398.3,111.9,85.33,5.24,52.59,796,1015.0,27.51,811.65,813.15,1.9722,12,4,2021,1,21.31428571428572,16.253333333333334,2.127376425855513,7.243727390561667,4.726502471155617,4.458177162247432,1.8309801823813363,premium,-1.6984251596700373
2021-12-21,C.E. Info Systems Limited (MapmyIndia),1039.61,196.36,424.69,15.2,154.71,1033,1581.0,53.05,1798.55,1798.8,74.11,12,4,2021,1,12.90992767915845,27.92176199868508,1.2691313340227508,6.947562358650505,5.285029472221101,6.05371138183703,2.785011242238338,premium,-4.102194851634361
2021-12-20,Shriram Properties Limited,600.0,1.85,4.82,12.72,4.6,118,94.0,-20.34,90.3,90.56,-23.47,12,4,2021,0,0.1453260015710919,0.3786331500392773,0.4013015184381779,6.398594934535208,1.0473189942805592,1.7613002617433464,2.61885462229774,cheap,-2.2054656125401237
2021-12-17,Rategain Travel Technologies Limited,1335.74,8.42,42.04,8.08,17.41,425,364.8,-14.16,482.2,482.4,13.46,12,4,2021,0,1.0407911001236094,5.196538936959209,0.4833524684270952,7.197989092970487,2.242835088588272,3.762129915853529,2.206074192613202,expensive,-1.5013184566305733
2021-12-14,Anand Rathi Wealth Limited,659.38,2.5,25.42,7.76,9.78,550,602.05,9.46,2736.05,2735.9,397.46,12,4,2021,1,0.3217503217503217,3.271557271557272,0.2553626149131767,6.492815426911429,1.252762968495368,3.27412129909418,2.1701959049483,premium,1.115178060758636
2021-12-13,Tega Industries Limited,619.23,215.45,666.19,29.44,219.04,453,753.0,66.23,1801.55,1804.1,297.69,12,4,2021,1,7.31578947368421,22.621052631578948,0.983565396028304,6.430090376989552,5.37735957388799,6.503074862922624,3.415757532993485,expensive,3.5421116720128905
2021-12-10,Star Health and Allied Insurance Company Limited,6400.44,1.03,0.19,1.1,0.79,900,848.8,-5.69,436.3,436.8,-51.52,12,4,2021,0,0.927927927927928,0.1711711711711711,1.2875,8.76427824403906,0.708035793053696,0.173953307123438,0.7419373447293773,premium,1.8616967509435287
2021-11-30,Go Fashion (India) Limited,1013.61,100.73,262.08,49.7,135.46,690,1316.0,90.72,700.85,700.1,1.57,11,4,2021,1,2.0263528465097567,5.2721786360893175,0.7435594596589651,6.922259581184945,4.622322244805657,5.57245816843315,3.9259259105971376,premium,-2.567510794529841
2021-11-26,Tarsons Products,1023.47,115.77,184.58,10.56,77.49,662,700.0,5.74,372.35,373.05,-43.75,11,4,2021,1,10.952696310312204,17.462630085146643,1.4938064516129033,6.931930684673345,4.760206188087624,5.223486055925033,2.447550863244232,premium,-1.2865372601939096
2021-11-23,Latent View Analytics,600.0,145.48,850.66,119.44,326.49,197,530.0,169.04,397.5,395.4,101.78,11,4,2021,1,1.2179154457932189,7.121473419840937,0.4455742725880551,6.398594934535208,4.986888900366255,6.747187386150408,4.791151703613533,mid,-3.826170686530836
2021-11-18,Sapphire Foods India,2073.25,7.5,3.46,8.7,6.62,1180,1311.0,11.1,321.25,320.55,-72.78,11,4,2021,1,0.8610792192881747,0.3972445464982779,1.1312217194570136,7.637354921544395,2.1400661634962708,1.4951487660319729,2.272125885509337,premium,0.140155211023416
2021-11-18,One97 Communications,18300.0,2.79,0.24,1.66,1.89,2150,1955.0,-9.07,1103.45,1095.5,-48.68,11,4,2021,0,1.6706586826347307,0.1437125748502994,1.468421052631579,9.814710982145282,1.332366019094335,0.2151113796169455,0.9783261227936076,premium,0.140155211023416
2021-11-15,PB Fintech,5709.72,24.89,7.82,3.31,16.59,980,1150.0,17.35,1830.75,1832.5,86.81,11,4,2021,1,7.496987951807229,2.355421686746988,1.4993975903614456,8.650100389271731,3.2538567937634464,2.1770218700187,1.4609379041156565,premium,0.1892748298634389
2021-11-15,S.J.S Enterprises Limited,800.0,1.42,2.32,1.38,1.59,542,540.0,-0.37,1184.15,1187.1,118.48,11,4,2021,0,1.0215827338129495,1.669064748201439,0.8875,6.68586094706836,0.883767540168595,1.199964782928397,0.8671004876833833,premium,0.1892748298634389
2021-11-15,Sigachi Industries Limited,125.43,86.51,172.43,80.49,101.91,163,575.0,252.76,31.63,31.65,-80.6,11,4,2021,1,1.0746583850931677,2.1419875776397514,0.8488029827315542,4.839688795323807,4.47175307254774,5.155774059762495,4.400480313332128,mid,0.1892748298634389
2021-11-12,Fino Payments Bank Limited,1200.29,1.65,0.21,5.92,2.03,577,548.0,-5.03,251.6,251.65,-56.4,11,4,2021,0,0.2782462057335582,0.0354131534569983,0.8088235294117648,7.091151258377357,0.9745596399981308,0.1906203596086497,1.9344157696295785,premium,-0.2411210148644963
2021-11-10,FSN E Commerce Ventures Limited (Nykaa),5349.72,91.18,112.02,12.24,81.78,1125,2001.0,77.87,202.9,203.08,-81.96,11,4,2021,1,7.443265306122449,9.144489795918368,1.114806211028243,8.584986410274304,4.523743187292363,4.727564794201697,2.5832425505088623,premium,0.8681380854232854
2021-10-11,Aditya Birla Sun Life AMC Limited,2768.26,10.36,4.39,3.24,5.24,712,712.0,0.0,847.9,848.4,19.09,10,4,2021,0,3.1876923076923074,1.3507692307692307,1.9733333333333327,7.926335415476556,2.430098413293005,1.6845453849209058,1.4445632692438664,premium,1.152825372712499
2021-10-01,Paras Defence and Space Technologies Limited,170.78,169.65,927.7,112.81,304.26,175,475.0,171.43,652.05,652.2,272.6,10,4,2021,1,1.5037227441942915,8.222832831058323,0.5575640056528741,5.146214588338078,5.139614675352716,6.833785758781962,4.734530391293799,mid,-1.3165641924733815
2021-09-24,Sansera Engineering Limited,1282.52,0.29,0.07,0.87,0.53,744,811.35,9.05,1277.65,1275.0,71.73,9,3,2021,1,0.3295454545454545,0.0795454545454545,0.537037037037037,7.157361582581688,0.2546422183735807,0.0676586484738148,0.6259384308664953,premium,1.352270653606553
2021-09-14,Vijaya Diagnostic Centre Limited,1894.26,13.07,1.32,1.09,4.54,531,542.3,2.13,1055.5,1056.4,98.78,9,3,2021,1,11.88181818181818,1.2,2.8725274725274725,7.5471113112712604,2.644044871126298,0.8415671856782186,0.7371640659767197,premium,-0.1294755319342632
2021-09-14,Acutaas Chemicals Limited,569.64,86.64,154.81,13.36,64.54,610,902.0,47.87,1300.7,1294.4,113.23,9,3,2021,1,6.480179506357517,11.578908002991774,1.342215336948102,6.346758537969783,4.473237514727265,5.048637316229264,2.664446563620078,premium,-0.1294755319342632
2021-08-24,Aptus Value Housing Finance India Limited,2780.05,32.41,33.91,1.35,17.2,353,329.95,-6.53,336.65,337.0,-4.63,8,3,2021,0,23.83088235294117,24.93382352941176,1.883207437536316,7.930583833216534,3.508855256368665,3.5527733211169448,0.8544153281560676,expensive,-0.4021092694794819
2021-08-24,Chemplast Sanmar Limited,3850.0,2.7,1.03,2.29,2.17,541,525.0,-2.96,409.15,409.85,-24.37,8,3,2021,0,1.173913043478261,0.4478260869565217,1.2385321100917437,8.25608813381491,1.308332819650179,0.708035793053696,1.1908875647772803,premium,-0.4021092694794819
2021-08-23,Nuvoco Vistas Corporation Limited,5000.0,4.23,0.66,0.73,1.71,570,471.0,-17.37,450.75,451.9,-20.92,8,3,2021,0,5.716216216216217,0.891891891891892,2.459302325581396,8.517393171418904,1.6544112780768316,0.5068176023684519,0.5481214085096876,premium,-0.475522631192928
2021-08-20,CarTrade Tech Limited,2998.51,35.45,41.0,2.75,20.29,1618,1600.0,-1.11,2281.45,2280.0,41.0,8,3,2021,0,12.844202898550726,14.855072463768115,1.746305418719212,8.006204220976572,3.5959414584546674,3.737669618283368,1.3217558399823195,premium,1.249353559371029
2021-08-16,Devyani International Limited,1838.0,95.27,213.06,39.52,116.71,90,141.0,56.67,154.55,154.54,71.72,8,3,2021,1,2.4100683025550214,5.389830508474576,0.8162268677176148,7.516977224604321,4.567156743789875,5.366256349556229,3.701795679380482,cheap,1.665921051619947
2021-08-16,Windlas Biotech Limited,401.54,24.4,15.73,24.27,22.47,460,439.0,-4.57,929.1,929.5,101.98,8,3,2021,0,1.0049423393739705,0.6478583196046128,1.085409252669039,5.997794470802852,3.2347491740244907,2.8172035149987327,3.2296179214001026,expensive,1.665921051619947
2021-08-16,Exxaro Tiles Limited,160.77,17.67,5.36,40.1,22.68,120,126.0,5.0,7.85,7.82,-93.46,8,3,2021,1,0.4405385190725505,0.1336325105958614,0.7787571617452622,5.0861755733416025,2.9269179575536315,1.8500283773520307,3.716008121502189,cheap,1.665921051619947
2021-08-16,Krsnaa Diagnostics Limited,1213.34,49.83,116.3,42.04,64.4,954,1025.0,7.44,836.0,831.7,-12.37,8,3,2021,1,1.1850178359096315,2.765755053507729,0.7736376339077782,7.1019559983061695,3.928486731458811,4.76473475565943,3.762129915853529,premium,1.665921051619947
2021-08-09,Rolex Rings Limited,731.1,143.58,360.11,24.49,130.44,900,1249.0,38.78,1379.6,1385.3,53.29,8,3,2021,1,5.860408163265307,14.698367346938776,1.100651590647758,6.595917116652597,4.973832987572151,5.889182621059753,3.238286218388024,premium,2.2225147134638448
2021-08-06,Alivus Life Sciences Limited,1513.6,36.97,122.54,14.63,44.17,720,751.1,4.32,937.7,937.5,30.24,8,3,2021,1,2.5252732240437155,8.370218579234972,0.836803983703033,7.322906656679722,3.636796374243711,4.816564990267753,2.749192144433385,premium,3.372125389906664
2021-07-29,Tatva Chintan Pharma Chem Limited,500.0,185.23,512.22,35.35,180.36,1083,2111.8,95.0,1036.25,1038.9,-4.32,7,3,2021,1,5.238404977375565,14.485859728506789,1.0269446138493097,6.2166061010848646,5.226982468943414,6.240704603143466,3.5931942039795284,premium,-0.7245263726896122
2021-07-23,Eternal Limited,9375.0,51.79,32.96,7.45,38.25,76,115.0,51.32,305.6,304.75,302.11,7,3,2021,1,6.942359249329758,4.418230563002681,1.35363303711448,9.145908511816794,3.9663217788355247,3.5251833614431467,2.134166441369082,cheap,-0.6289194395739925
2021-07-19,G R Infraprojects Limited,962.33,75.4,165.03,7.69,59.1,837,1700.0,103.11,1242.35,1240.8,48.43,7,3,2021,1,9.792207792207792,21.43246753246753,1.275587886990357,6.870396032224769,4.335982696172475,5.112168494919695,2.162172939277301,premium,1.4707619323449512
2021-07-19,Clean Science and Technology Limited,1546.62,70.31,110.28,5.71,46.57,900,1784.4,98.27,1174.9,1173.5,30.54,7,3,2021,1,12.291958041958043,19.27972027972028,1.5094461142121085,7.344473545978832,4.267036570040212,4.712049547615187,1.9035989509835904,premium,1.4707619323449512
2021-07-05,India Pesticides Limited,800.0,42.95,51.88,11.3,29.04,296,360.0,21.62,219.8,219.79,-25.74,7,3,2021,1,3.797524314765694,4.5870910698496905,1.4784853700516352,6.68586094706836,3.783052624131186,3.968025195543431,2.509599262378372,expensive,-0.5848988526979293
2021-06-28,Dodla Dairy Limited,520.18,84.88,73.26,11.33,45.61,428,528.0,23.36,1299.0,1301.1,203.5,6,2,2021,1,7.485008818342151,6.4603174603174605,1.860587461639632,6.25609547152901,4.45295097301058,4.307572448748934,2.512035317176253,expensive,0.7230153327723621
2021-06-28,Krishna Institute of Medical Sciences Limited,2143.74,5.26,1.89,2.9,3.86,825,1008.9,22.29,729.9,728.6,-11.53,6,2,2021,1,1.8075601374570447,0.6494845360824743,1.3591731266149871,7.670773611894122,1.8341801851120072,1.0612565021243408,1.3609765531356006,premium,0.7230153327723621
2021-06-24,Sona BLW Precision Forgings Limited,5550.0,3.46,0.39,1.57,2.28,291,302.4,3.92,447.85,448.25,53.9,6,2,2021,1,2.1898734177215187,0.2468354430379747,1.5109170305676858,8.621733370690162,1.4951487660319729,0.3293037471426004,0.9439058989071284,expensive,-0.0283607275432141
2021-06-24,Shyam Metalics and Energy Limited,908.55,155.71,339.98,11.58,121.4,306,367.0,19.93,944.65,946.15,208.71,6,2,2021,1,13.434857635893012,29.333908541846423,1.2825137962276585,6.812949971708225,5.054396963535125,5.831823824537085,2.5321082512722946,expensive,-0.0283607275432141
2021-05-14,Powergrid Infrastructure Investment Trust,7734.99,4.63,5.07,0.0,4.83,100,104.0,4.0,91.25,91.2,-8.75,5,2,2021,1,463.0,507.0,0.956611570247934,8.95363874447459,1.728109442151599,1.803358605071407,0.0,cheap,-0.1921914393599499
2021-04-19,Macrotech Developers Limited (Lodha Group),2500.0,3.05,1.44,0.4,1.36,486,439.0,-9.67,1222.5,1223.3,151.54,4,2,2021,0,7.439024390243901,3.512195121951219,2.2262773722627736,7.824445930877619,1.3987168811184478,0.8919980393051105,0.3364722366212129,expensive,-1.4627718225256907
2021-04-07,Barbeque Nation Hospitality Limited,452.87,5.11,3.1,13.13,5.98,500,492.0,-1.6,256.35,256.2,-48.73,4,2,2021,0,0.3888888888888889,0.2359208523592085,0.8530884808013356,6.117810813424853,1.809926773183504,1.410986973710262,2.6483001966964363,premium,-1.0885720785123354
2021-03-30,Nazara Technologies Limited,582.69,103.77,389.89,75.29,175.46,1101,1971.0,79.02,1415.9,1416.0,28.6,3,1,2021,1,1.37808764940239,5.1778220451527215,0.5913831424175072,6.369370019974588,4.651767471364874,5.968426190481406,4.334541868102138,premium,-1.5546577173842886
2021-03-26,Suryoday Small Finance Bank Limited,580.84,2.18,1.31,3.09,2.37,305,293.0,-3.93,123.25,123.08,-59.59,3,1,2021,0,0.703225806451613,0.4225806451612904,0.915966386554622,6.366195495846285,1.1568811967920856,0.8372475245337022,1.4085449700547104,expensive,-2.8425095589731417
2021-03-26,Kalyan Jewellers India Limited,1174.82,2.76,1.91,2.82,2.61,87,73.9,-15.06,521.35,523.75,499.25,3,1,2021,0,0.9752650176678446,0.6749116607773852,1.0534351145038168,7.069721055519017,1.324418957401803,1.0681530811834012,1.3402504226184837,cheap,-2.8425095589731417
2021-03-25,Craftsman Automation Limited,823.7,5.21,2.84,3.43,3.81,1490,1350.0,-9.4,6844.85,6842.0,359.39,3,1,2021,0,1.5145348837209305,0.8255813953488372,1.3638743455497382,6.7150196838393095,1.826160895945388,1.3454723665996355,1.4883995840570443,premium,-0.0580389204224149
2021-03-25,Laxmi Organic Industries Limited,600.0,175.43,217.62,20.06,106.79,130,156.2,20.15,183.5,183.7,41.15,3,1,2021,1,8.74090682610862,10.84304932735426,1.6426029962546815,6.398594934535208,5.172924197139975,5.38733506286569,3.047375506705829,mid,-0.0580389204224149
2021-03-24,Anupam Rasayan India Limited,760.0,65.74,97.42,10.77,44.06,555,534.7,-3.66,1135.3,1138.0,104.56,3,1,2021,0,6.098330241187384,9.037105751391469,1.4917177218062172,6.634633357861686,4.200804473323228,4.589244035437832,2.465553921272185,premium,0.6347958166217358
2021-03-19,Easy Trip Planners Limited,510.0,77.53,382.21,70.4,159.33,187,206.0,10.16,9.25,9.27,-95.05,3,1,2021,1,1.1011219997159494,5.4283482459877845,0.4865695995983431,6.236369590203704,4.363480717386783,5.948583141789613,4.268297869345539,mid,-3.1475095039902365
2021-03-15,MTAR Technologies Limited,596.41,164.99,650.79,28.4,200.79,575,1063.9,85.03,1475.0,1476.3,156.52,3,1,2021,1,5.807462161210841,22.90707497360084,0.8216633466135459,6.392603644845124,5.111927545578128,6.479722424156282,3.380994674344636,premium,0.6215689302220739
2021-03-05,Heranba Industries Limited,625.24,67.45,271.15,11.84,83.29,627,900.0,43.54,353.1,355.0,-43.68,3,1,2021,1,5.69198312236287,22.881856540084385,0.8097238895558223,6.439733684207711,4.226103551734458,5.606353384880209,2.552565298261815,premium,3.796502854915193
2021-02-26,Railtel Corporation of India Limited,819.24,65.14,73.25,16.78,42.39,94,104.6,11.28,350.05,350.7,272.39,2,1,2021,1,3.879690291840381,4.362715902322811,1.5363207547169813,6.709596980361836,4.191773707553646,4.307437777682809,2.8780742300857587,cheap,0.7716028459625878
2021-02-25,Nureca Limited,100.0,3.1,31.59,166.65,39.93,400,634.95,58.74,238.05,236.34,-40.49,2,1,2021,1,0.0186007440297611,0.1895475819032761,0.0776164246369554,4.61512051684126,1.410986973710262,3.4840054928494704,5.121878472912238,expensive,-0.905818152340764
2021-02-16,Brookfield India Real Estate Trust,3800.0,4.78,11.74,0.0,7.94,275,275.05,0.02,313.46,313.45,13.99,2,1,2021,1,478.0,1174.0,0.6012578616352201,8.24301946898925,1.754403682684286,2.544746650144017,0.0,expensive,1.3594302401841063
2021-02-05,Stove Kraft Limited,412.63,8.02,32.72,26.04,18.03,385,467.0,21.3,587.65,587.05,52.64,2,1,2021,1,0.3078694817658349,1.256046065259117,0.4445676274944566,6.024971854412897,2.199444334074532,3.518091133133655,3.297317251174764,expensive,9.248902185458496
2021-02-03,Home First Finance Company India Limited,1153.72,52.53,39.0,6.59,26.66,518,612.15,18.18,1246.25,1250.0,140.59,2,1,2021,1,7.95909090909091,5.909090909090909,1.96962879640045,7.051613169323963,3.98024224440529,3.688879454113936,2.0268315914075385,premium,4.870947623948451
